0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.9923,19.9231,19.9231,716.1536,1.9923,0.3636,39.8463,19.9231,2.0,0.040999999999999995,39.8463,39.8463,1.9923,308.3529,0.3779,19.9231,39.8463,1078.8887,19.9231,39.8463,19.9231,18.261,286.1964,19.9231,19.9231,79.6925,19.9231,39.8463,126.9857,0.3779
39.8463,0.040999999999999995,18.261,19.9231,0.3779,308.3529,39.8463,19.9231,1.9923,0.3636,1.9923,716.1536,19.9231,19.9231,0.3398,19.9231,1.9923,19.9231,39.8463,126.9857,39.8463,39.8463,19.9231,2.0,19.9231,41.8386,19.9231,79.6925,19.9231,151.7244
19.9231,0.3622,19.9231,18.261,19.9231,0.3398,39.8463,19.9231,19.9231,39.8463,1.9923,19.9231,0.3707,0.040999999999999995,0.3779,39.8463,0.3636,308.3529,716.1536,1.9923,151.7244,19.9231,19.9231,1.9923,1.9923,126.9857,2.0,1078.8887,19.9231,39.8463
1.9923,19.9231,19.9231,39.8463,0.3678,39.8463,39.8463,18.5175,317.3112,10957.5811,0.3808,19.9231,79.6925,0.3779,52.5572,956.449,53.1584,19.9231,37926.5416,41.8386,19.9231,19.9231,19.9231,39.8463,19.9231,126.9857,19.9231,0.375,110.69,3.9846
19.9231,1.9923,0.3707,151.7244,19.9231,0.3398,19.9231,19.9231,126.9857,39.8463,39.8463,0.3779,18.261,308.3529,19.9231,19.9231,19.9231,41.8386,0.3622,1.9923,0.040999999999999995,39.8463,79.6925,1.9923,0.3636,19.9231,19.9231,19.9231,716.1536,1.9923
1.9923,0.3707,19.9231,0.3398,0.3622,19.9231,19.9231,151.7244,19.9231,18.261,19.9231,39.8463,39.8463,126.9857,0.3779,19.9231,308.3529,1.9923,0.040999999999999995,19.9231,19.9231,41.8386,0.3636,1.9923,716.1536,19.9231,19.9231,39.8463,1.9923,79.6925
19.9231,19.9231,0.3398,39.8463,19.9231,39.8463,126.9857,0.3779,308.3529,1.9923,151.7244,19.9231,18.261,19.9231,19.9231,41.8386,19.9231,0.040999999999999995,39.8463,0.3707,1.9923,1.9923,79.6925,0.3636,19.9231,19.9231,716.1536,1.9923,39.8463,19.9231
126.9857,19.9231,19.9231,151.7244,0.3398,19.9231,19.9231,39.8463,41.8386,39.8463,0.3779,19.9231,308.3529,1.9923,19.9231,0.3707,79.6925,1.9923,18.261,39.8463,0.040999999999999995,19.9231,1.9923,19.9231,19.9231,0.3636,716.1536,1.9923,19.9231,39.8463
3.9846,19.9231,19.9231,19.9231,19.9231,956.449,19.9231,1.9923,112.9106,59.7694,39.8463,19.9231,0.2264,385.9114,2.0,389.3617,39.8463,59.7694,2.0,19.9231,0.3721,39.8463,39.8463,19.9231,1.9923,31.5716,39.8463,0.3678,1.4194,19.9231
956.449,19.9231,3.9846,39.8463,19.9231,39.8463,19.9231,1.9923,0.3678,19.9231,39.8463,19.9231,19.9231,18.5175,317.3112,0.3808,19.9231,10957.5811,52.5572,37926.5416,112.9106,19.9231,1.9923,53.1584,758.6399,1.9923,39.8463,79.6925,110.69,0.375
1.9923,0.3707,19.9231,151.7244,19.9231,0.3398,19.9231,19.9231,0.3622,126.9857,39.8463,39.8463,18.261,19.9231,0.3779,308.3529,19.9231,19.9231,41.8386,1.9923,0.040999999999999995,19.9231,39.8463,1.9923,79.6925,0.3636,19.9231,19.9231,716.1536,1.9923
19.9231,18.261,0.040999999999999995,0.3636,39.8463,19.9231,716.1536,0.3779,308.3529,39.8463,1.9923,19.9231,19.9231,1.9923,1.9923,39.8463,0.3398,19.9231,2.0,19.9231,39.8463,39.8463,19.9231,126.9857,1078.8887,19.9231,41.8386,19.9231,19.9231,79.6925
19.9231,0.3779,10957.5811,79.6925,19.9231,39.8463,18.5175,39.8463,1.9923,19.9231,317.3112,0.3808,19.9231,19.9231,1.9923,1.9923,41.8386,19.9231,19.9231,308.3529,2.0,716.1536,39.8463,19.9231,0.040999999999999995,0.3779,0.3636,126.9857,19.9231,53.1584
39.8463,19.9231,39.8463,52.5572,317.3112,19.9231,0.3808,1.9923,37926.5416,53.1584,0.3678,18.5175,956.449,19.9231,110.69,0.375,39.8463,19.9231,19.9231,1.9923,19.9231,10957.5811,758.6399,19.9231,0.3779,19.9231,19.9231,19.9231,99.6157,79.6925
19.9231,19.9231,39.8463,19.9231,243.7428,0.3252,197.6011,0.365,19.9231,19.9231,19.9231,19.9231,0.3419,3.7533,0.3823,159.3851,19.9231,19.9231,1179.1445,19.9231,0.7329,512.8802,19.9231,0.3636,45.105,79.6925,19.9231,82.3088,234.2849,19.9231
1.9923,59.7694,1.9923,39.8463,0.3622,119.5388,1125.7637,19.9231,19.9231,92.14399999999999,1.9923,19.9231,19.9231,512.8802,0.7329,50.3799,0.365,19.9231,82.3088,39.8463,39.8463,0.3794,197.6011,0.09300000000000001,39.8463,19.9231,5.6198,3.1214,19.9231,79.6925
126.9857,19.9231,41.8386,19.9231,1.9923,0.3779,308.3529,39.8463,19.9231,19.9231,79.6925,39.8463,39.8463,19.9231,0.3398,151.7244,0.040999999999999995,1.9923,19.9231,19.9231,18.261,19.9231,19.9231,19.9231,0.3636,716.1536,1.9923,39.8463,10957.5811,0.3707
10957.5811,19.9231,18.5175,0.3779,317.3112,0.3808,19.9231,79.6925,19.9231,39.8463,1.9923,0.3678,19.9231,39.8463,53.1584,39.8463,39.8463,52.5572,41.8386,19.9231,19.9231,37926.5416,39.8463,19.9231,1.9923,1.9923,126.9857,19.9231,39.8463,19.9231
19.9231,19.9231,243.7428,19.9231,3.7533,19.9231,197.6011,0.3419,19.9231,0.365,19.9231,79.6925,1179.1445,39.8463,0.3636,0.7329,19.9231,82.3088,512.8802,19.9231,2.0,79.6925,0.3252,19.9231,19.9231,355.7476,39.8463,51.806999999999995,19.9231,39.8463
1.9923,39.8463,119.5388,1125.7637,59.7694,19.9231,1.9923,0.3622,1.9923,19.9231,19.9231,19.9231,512.8802,0.7329,50.3799,82.3088,0.365,197.6011,92.14399999999999,19.9231,39.8463,19.9231,39.8463,3.1214,0.3794,39.8463,0.09300000000000001,19.9231,79.6925,19.9231
1.9923,308.3529,0.3779,39.8463,39.8463,126.9857,19.9231,0.040999999999999995,39.8463,19.9231,19.9231,19.9231,41.8386,19.9231,0.3398,1.9923,19.9231,19.9231,18.261,79.6925,19.9231,0.3636,716.1536,1.9923,39.8463,151.7244,19.9231,19.9231,19.9231,2.0
19.9231,19.9231,1.9923,39.8463,19.9231,19.9231,19.9231,1.9923,2.0,19.9231,19.9231,0.3664,4.8502,1.9923,19.9231,19.9231,19.9231,19.9231,0.3636,15.8198,1.9923,1.9923,19.9231,19.9231,39.8463,19.9231,19.9231,19.9231,19.9231,1.9923
0.3693,2.0,1.9923,19.9231,42.8347,19.9231,1.9923,19.9231,19.9231,19.9231,19.9231,1.9923,2.0,19.9231,2.0,19.9231,19.9231,19.9231,19.9231,19.9231,99.6157,19.9231,0.3794,0.3678,99.6157,19.9231,59.7694,88.7475,19.9231,0.0913
19.9231,1.9923,0.3636,19.9231,2.0,19.9231,19.9231,190.1459,1.9923,19.9231,1.2121,19.9231,1.9923,19.9231,19.9231,19.9231,19.9231,1.9923,64.7502,36.4665,39.8463,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231
39.8463,51.806999999999995,39.8463,310.1361,355.7476,0.3622,1.9923,19.9231,1.9923,2.0,102.0617,1.9923,55.7056,19.9231,19.9231,1179.1445,2.0,19.9231,0.3636,19.9231,99.6157,39.8463,0.3622,0.3419,3.7533,0.3678,59.7694,79.6925,39.8463,19.9231
19.9231,64.7502,36.4665,19.9231,0.09300000000000001,19.9231,2.0,1.9923,2.0,0.3636,741.186,19.9231,1507.8397,39.8463,3.9846,0.365,19.9231,0.3636,239.0776,802.9929,19.9231,19.9231,188.7821,57.1467,432.0017,0.3636,19.9231,1.9923,19.9231,39.8463
212.6327,0.3721,0.354,19.9231,39.8463,19.9231,39.8463,119.5388,20.5801,19.9231,102.08,0.3636,19.9231,0.365,19.9231,196.782,2.0,0.3622,0.3622,45.6855,19.9231,0.3678,59.7694,39.8463,119.5388,4.0,19.9231,537.6568,234.2849,0.3664
180.201,0.092,39.8463,19.9231,0.7461,1430.8899,401.2549,59.7694,19.9231,59.7694,88.7475,419.474,19.9231,2.0,0.3794,0.3622,19.9231,19.9231,0.3622,99.6157,19.9231,19.9231,19.9231,11.0655,19.9231,0.237,19.9231,2.0,19.9231,537.6568
39.8463,0.5462,19.9231,181.9852,151.4158,139.4619,19.9231,19.9231,1.9923,19.9231,45.105,57.6201,14.888,159.3851,19.9231,234.2849,4.0,59.7694,0.3636,19.9231,19.9231,1.9923,19.9231,1.9923,1179.1445,0.3419,1.9923,19.9231,102.0617,39.8463
219.7008,39.8463,0.09300000000000001,7.7362,151.7204,19.9231,462.5524,0.3622,19.9231,1.9923,358.6164,19.9231,140.7584,0.3636,1.9923,19.9231,19.9231,57.1467,432.0017,188.7821,0.7245,223.4477,0.092,1.9923,0.3636,19.9231,19.9231,39.8463,19.9231,19.9231
768.431,19.9231,19.9231,19.9231,19.9231,19.9231,5.5463,19.9231,0.3664,19.9231,1.9923,19.9231,19.9231,1.9923,1.9923,39.8463,1.9923,1.9923,2.0,1.9923,19.9231,19.9231,19.9231,79.6925,19.9231,19.9231,19.9231,19.9231,39.8463,19.9231
0.3622,0.237,0.3622,537.6568,119.5388,0.3664,11.0655,19.9231,239.112,19.9231,39.8463,59.7694,419.474,19.9231,59.7694,0.7461,2.0,45.6855,39.8463,19.9231,19.9231,88.7475,19.9231,19.9231,180.201,20.5801,0.092,1430.8899,401.2549,19.9231
79.6925,19.9231,18.3667,39.8463,99.6157,19.9231,55.7056,102.0617,1.9923,2.0,19.9231,0.3622,0.3678,157.4156,134.8147,1.9923,19.9231,39.8463,79.6925,14.888,1.9923,57.6201,59.7694,19.9231,39.8463,39.8463,51.806999999999995,0.3636,39.8463,0.3622
0.365,19.9231,19.9231,2.0,0.3622,0.3636,0.3622,119.5388,102.08,0.354,0.3721,196.782,39.8463,19.9231,20.5801,19.9231,212.6327,4.0,19.9231,1.9923,234.2849,139.4619,39.8463,19.9231,0.5462,151.4158,19.9231,45.6855,39.8463,181.9852
19.9231,1.9923,19.9231,1.9923,19.9231,1.9923,2.0,19.9231,19.9231,42.8347,19.9231,19.9231,19.9231,19.9231,99.6157,19.9231,0.3794,19.9231,19.9231,59.7694,2.0,88.7475,2.0,19.9231,419.474,401.2549,19.9231,1430.8899,99.6157,19.9231
19.9231,19.9231,0.365,218.2444,1507.8397,3.9846,39.8463,239.0776,19.9231,21.9154,2.0,741.186,19.9231,55.5456,19.9231,466.0196,19.9231,19.9231,0.040999999999999995,19.9231,19.9231,59.7694,19.9231,19.9231,0.3636,577.3317,759.2893,1.9923,1474.9462,2.0
64.7502,19.9231,36.4665,19.9231,0.09300000000000001,1.9923,2.0,19.9231,0.3636,2.0,19.9231,741.186,1507.8397,3.9846,0.3636,39.8463,0.365,19.9231,802.9929,19.9231,239.0776,188.7821,57.1467,432.0017,19.9231,19.9231,39.8463,1.9923,1.9923,19.9231
2.0,2.0,19.9231,19.9231,42.8347,99.6157,19.9231,1.9923,1.9923,0.0913,19.9231,2.0,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,99.6157,0.3794,39.8463,19.9231,1.9923,59.7694,401.2549,1430.8899,88.7475,19.9231,19.9231,19.9231
0.3636,1.9923,19.9231,1.9923,19.9231,19.9231,19.9231,1.2121,190.1459,19.9231,2.0,19.9231,19.9231,1.9923,19.9231,19.9231,19.9231,1.9923,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,15.8198,1.9923,19.9231,2.0
19.9231,212.6327,0.354,0.3721,19.9231,39.8463,20.5801,39.8463,19.9231,102.08,119.5388,19.9231,45.6855,196.782,0.3636,0.365,19.9231,19.9231,0.3622,2.0,0.3622,59.7694,39.8463,119.5388,537.6568,0.3664,239.112,0.3678,19.9231,0.237
39.8463,0.0913,99.6157,19.9231,0.3794,59.7694,99.6157,19.9231,19.9231,19.9231,19.9231,401.2549,1430.8899,19.9231,180.201,0.092,2.0,19.9231,2.0,19.9231,39.8463,88.7475,59.7694,0.7461,19.9231,419.474,19.9231,2.0,19.9231,1.9923
59.7694,19.9231,79.6925,680.1682,19.9231,0.0916,1.9923,19.9231,6510.0602,19.9231,64.292,19.9231,19.9231,0.0913,19.9231,19.9231,0.3721,19.9231,2.0,286.1964,39.8463,19.9231,39.8463,19.9231,23.9078,2.0,1078.8887,19.9231,39.8463,1.9923
19.9231,0.09300000000000001,19.9231,19.9231,225.2535,1.9923,11.3608,19.9231,19.9231,19.9231,19.9231,1.9923,39.8463,19.9231,19.9231,38.0205,19.9231,19.9231,19.9231,79.6925,1.2121,190.1459,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,151.4158
37.8577,388.9843,19.9231,19.9231,19.9231,21.9154,19.9231,19.9231,466.0196,19.9231,255.3604,55.5456,19.9231,218.2444,19.9231,19.9231,19.9231,19.9231,139.4619,2.0,39.9479,19.9231,24.6983,0.365,1.9923,19.9231,316.9499,59.7694,239.0776,1507.8397
0.365,19.9231,19.9231,1507.8397,39.8463,19.9231,2.0,3.9846,239.0776,218.2444,741.186,1.9923,0.3636,19.9231,2.0,19.9231,577.3317,759.2893,1474.9462,0.040999999999999995,802.9929,19.9231,19.9231,19.9231,19.9231,19.9231,59.7694,21.9154,55.5456,0.09300000000000001
19.9231,64.7502,36.4665,0.09300000000000001,19.9231,2.0,19.9231,1.9923,2.0,39.8463,1507.8397,741.186,0.365,19.9231,3.9846,19.9231,0.3636,239.0776,0.3636,19.9231,0.3636,577.3317,759.2893,802.9929,1474.9462,19.9231,218.2444,188.7821,432.0017,57.1467
19.9231,159.3851,0.5462,19.9231,1.9923,19.9231,181.9852,45.105,39.8463,139.4619,19.9231,234.2849,151.4158,4.0,57.6201,19.9231,14.888,59.7694,0.3636,19.9231,1179.1445,0.3419,19.9231,19.9231,19.9231,1.9923,1.9923,51.806999999999995,1.9923,39.8463
0.3693,2.0,1.9923,19.9231,42.8347,19.9231,1.9923,19.9231,19.9231,19.9231,19.9231,1.9923,2.0,19.9231,2.0,19.9231,19.9231,19.9231,19.9231,19.9231,99.6157,19.9231,0.3794,0.3678,99.6157,19.9231,59.7694,88.7475,19.9231,0.0913
39.8463,0.0913,99.6157,19.9231,0.3794,19.9231,59.7694,19.9231,99.6157,1430.8899,401.2549,180.201,0.092,19.9231,2.0,19.9231,19.9231,19.9231,39.8463,88.7475,0.7461,59.7694,19.9231,19.9231,2.0,419.474,19.9231,0.3622,19.9231,0.3622
88.7475,19.9231,59.7694,401.2549,19.9231,419.474,1430.8899,19.9231,59.7694,39.8463,0.3794,99.6157,180.201,0.7461,19.9231,0.092,19.9231,19.9231,19.9231,19.9231,0.3622,0.3622,19.9231,19.9231,19.9231,2.0,11.0655,0.237,537.6568,19.9231
45.6855,19.9231,20.5801,196.782,39.8463,59.7694,19.9231,39.8463,19.9231,102.08,119.5388,239.112,0.3664,537.6568,19.9231,19.9231,0.237,0.354,19.9231,11.0655,0.3622,0.365,119.5388,212.6327,0.3622,0.3721,19.9231,2.0,0.3622,2.0
462.5524,358.6164,140.7584,151.7204,0.09300000000000001,39.8463,0.7245,223.4477,1.9923,19.9231,0.3636,219.7008,19.9231,1.9923,1.9923,19.9231,0.3636,19.9231,19.9231,7.7362,0.092,59.7694,2.0,1.9923,132.10299999999998,0.3622,19.9231,57.1467,432.0017,188.7821
19.9231,0.09300000000000001,64.7502,19.9231,2.0,36.4665,39.8463,19.9231,239.0776,0.365,1.9923,2.0,0.3636,1507.8397,19.9231,741.186,3.9846,577.3317,759.2893,19.9231,0.3636,1474.9462,19.9231,79.6925,218.2444,19.9231,0.3636,19.9231,802.9929,19.9231
102.08,39.8463,196.782,20.5801,19.9231,0.354,19.9231,119.5388,0.3622,0.365,19.9231,45.6855,19.9231,0.3622,2.0,0.3636,0.3721,19.9231,19.9231,212.6327,59.7694,39.8463,39.8463,119.5388,239.112,0.3664,537.6568,19.9231,0.237,0.09300000000000001
19.9231,99.6157,243.0345,19.9231,19.9231,19.9231,2.0,21.1757,19.9231,0.3721,19.9231,0.0923,19.9231,1.9923,0.3622,19.9231,19.9231,19.9231,5.9769,1.9923,94.8781,0.365,2.0,1.9923,19.9231,544.5673,19.9231,39.8463,19.9231,0.6666
19.9231,19.9231,19.9231,19.9231,19.9231,19.9231,99.6157,1.9923,0.3794,19.9231,1.9923,19.9231,59.7694,19.9231,19.9231,19.9231,1.9923,88.7475,401.2549,1430.8899,19.9231,419.474,59.7694,99.6157,39.8463,180.201,19.9231,2.0,0.092,0.0913
59.7694,385.9114,0.3721,0.2264,19.9231,31.5716,19.9231,0.3622,19.9231,59.7694,19.9231,1.4194,19.9231,19.9231,59.7694,49.6626,1.9923,39.8463,0.3622,39.8463,83.6772,3.9846,19.9231,39.8463,2.0,19.9231,0.3736,112.9106,39.8463,0.3693
102.08,39.8463,19.9231,20.5801,0.354,196.782,19.9231,119.5388,0.365,19.9231,0.3622,19.9231,0.3721,0.3636,2.0,45.6855,0.3622,212.6327,19.9231,19.9231,39.8463,59.7694,39.8463,119.5388,239.112,0.3664,537.6568,19.9231,0.237,19.9231
0.3736,0.3622,39.8463,39.8463,19.9231,39.8463,0.3693,19.9231,49.6626,19.9231,1.9923,83.6772,19.9231,19.9231,819.5817,39.8463,59.7694,1.4194,79.6925,39.8463,0.3693,152.1497,19.9231,0.081,5.6198,2.0,31.5716,371.5909,59.7694,0.09300000000000001
3.7533,51.806999999999995,355.7476,0.3419,1179.1445,39.8463,19.9231,2.0,19.9231,19.9231,0.3636,310.1361,79.6925,1.9923,0.3622,19.9231,1.9923,39.8463,59.7694,19.9231,243.7428,1.9923,2.0,102.0617,55.7056,19.9231,19.9231,39.8463,19.9231,19.9231
1.9923,19.9231,1.9923,0.0913,19.9231,19.9231,240.7228,0.3622,1.9923,19.9231,8.9832,39.8463,19.9231,19.9231,19.9231,19.9231,39.8463,19.9231,19.9231,82.9086,2.0,59.7694,3.9846,19.9231,19.9231,2.0,19.9231,79.6925,19.9231,1.9923
59.7694,19.9231,0.3794,401.2549,1430.8899,99.6157,19.9231,19.9231,19.9231,180.201,88.7475,19.9231,0.092,39.8463,59.7694,19.9231,419.474,0.7461,19.9231,19.9231,2.0,19.9231,19.9231,39.8463,19.9231,0.3622,0.3622,19.9231,99.6157,0.0913
19.9231,99.6157,243.0345,19.9231,19.9231,19.9231,2.0,21.1757,19.9231,0.3721,19.9231,0.0923,19.9231,1.9923,0.3622,19.9231,19.9231,19.9231,5.9769,1.9923,94.8781,0.365,2.0,1.9923,19.9231,544.5673,19.9231,39.8463,19.9231,0.6666
4.8502,19.9231,0.3664,1.9923,2.0,19.9231,39.8463,19.9231,21.0,1.9923,19.9231,1.9923,19.9231,0.0036,19.9231,19.9231,19.9231,59.7694,0.3678,1.9923,19.9231,92.8451,19.9231,45.4946,0.3721,41.8386,19.9231,2.0,1.9923,0.3764
59.7694,19.9231,0.040999999999999995,19.9231,19.9231,55.5456,19.9231,39.9479,3.9846,802.9929,19.9231,741.186,0.3622,19.9231,19.9231,19.9231,1507.8397,19.9231,466.0196,19.9231,1.9923,139.4619,21.9154,1.9923,432.0017,188.7821,57.1467,1.9923,2.0,19.9231
39.8463,19.9231,19.9231,1.9923,19.9231,0.3664,2.0,1.9923,4.8502,19.9231,19.9231,19.9231,1.9923,19.9231,19.9231,19.9231,19.9231,1.9923,0.3636,19.9231,19.9231,19.9231,19.9231,1.9923,19.9231,19.9231,15.8198,1.9923,0.0036,19.9231
19.9231,45.105,19.9231,159.3851,181.9852,39.8463,0.5462,57.6201,14.888,19.9231,1.9923,139.4619,151.4158,59.7694,19.9231,234.2849,19.9231,4.0,0.3636,19.9231,1179.1445,0.3419,19.9231,19.9231,1.9923,19.9231,1.9923,51.806999999999995,1.9923,39.8463
92.8451,19.9231,0.3721,41.8386,59.7694,0.3764,19.9231,2.0,19.9231,0.0036,1.9923,19.9231,19.9231,0.365,1.9923,132.10299999999998,1.9923,0.3678,2923.8802,2.0,59.7694,19.9231,19.9231,223.4477,0.7245,1.9923,0.092,19.9231,19.9231,0.3636
223.4477,0.7245,19.9231,462.5524,358.6164,19.9231,0.092,0.09300000000000001,140.7584,39.8463,19.9231,1.9923,0.3636,59.7694,2.0,1.9923,151.7204,1.9923,132.10299999999998,0.3636,19.9231,2923.8802,19.9231,219.7008,19.9231,1.9923,7.7362,2.0,0.3764,19.9231
19.9231,1.9923,1498.9031,39.8463,2.0,19.9231,39.8463,19.9231,84.414,19.9231,33.7613,19.9231,19.9231,19.9231,19.9231,0.6666,40.0001,19.9231,0.3622,0.3622,39.8463,3.4315,19.9231,1493.9265,339.6894,0.3707,19.9231,0.0923,179.3082,39.8463
19.9231,19.9231,19.9231,544.5673,19.9231,19.9231,1.9923,1.9923,2.0,0.3622,19.9231,0.3721,0.2853,19.9231,2.0,19.9231,19.9231,243.0345,19.9231,19.9231,2.0,0.365,19.9231,19.9231,19.9231,19.9231,21.1757,94.8781,19.9231,19.9231
19.9231,0.3721,2.0,243.0345,0.3622,19.9231,1.9923,1.9923,19.9231,39.8463,99.6157,19.9231,544.5673,19.9231,19.9231,19.9231,19.9231,0.0923,19.9231,19.9231,21.1757,19.9231,2.0,0.6666,39.8463,19.9231,19.9231,19.9231,19.9231,339.6894
19.9231,19.9231,19.9231,0.3664,19.9231,19.9231,39.8463,19.9231,768.431,39.8463,19.9231,19.9231,79.6925,19.9231,19.9231,1.9923,1.9923,19.9231,19.9231,19.9231,19.9231,5.5463,19.9231,2.0,1.9923,1.9923,19.9231,19.9231,19.9231,59.7694
0.3622,0.6666,39.8463,19.9231,1.9923,0.3622,19.9231,1498.9031,0.3707,19.9231,19.9231,2.0,19.9231,0.0923,39.8463,1493.9265,3.4315,19.9231,19.9231,19.9231,33.7613,19.9231,39.8463,40.0001,19.9231,84.414,19.9231,99.6157,179.3082,19.9231
21.0,0.3678,0.0036,1.9923,19.9231,3.9846,1.9923,59.7694,1.9923,45.4946,82.9086,19.9231,19.9231,59.7694,39.8463,19.9231,79.6925,19.9231,19.9231,2.0,19.9231,92.8451,19.9231,19.9231,19.9231,0.3721,2.0,8.9832,41.8386,19.9231
2.0,1.9923,19.9231,741.186,802.9929,19.9231,0.3636,0.3636,19.9231,3.9846,188.7821,432.0017,57.1467,19.9231,1.9923,1507.8397,19.9231,0.040999999999999995,0.3622,36.4665,19.9231,64.7502,0.365,19.9231,59.7694,19.9231,19.9231,219.7008,19.9231,151.7204
1.9923,19.9231,19.9231,0.3636,1.9923,19.9231,19.9231,1.9923,19.9231,1.9923,2.0,19.9231,19.9231,190.1459,1.2121,19.9231,19.9231,19.9231,19.9231,19.9231,2.0,19.9231,0.3664,39.8463,19.9231,1.9923,19.9231,4.8502,39.8463,19.9231
